"service_id","date","exception_type"
612,20220503,2
612,20220510,2
612,20220504,2
612,20220511,2
612,20220505,2
612,20220506,2
612,20220501,2
612,20220508,2
613,20220502,2
613,20220509,2
613,20220503,2
613,20220510,2
613,20220504,2
613,20220511,2
613,20220505,2
613,20220506,2
613,20220305,2
613,20220319,2
613,20220416,2
613,20220507,2
613,20220501,2
613,20220508,2
614,20220502,2
614,20220509,2
614,20220503,2
614,20220510,2
614,20220504,2
614,20220511,2
614,20220505,2
614,20220506,2
614,20220305,2
614,20220319,2
614,20220416,2
614,20220507,2
614,20220306,2
614,20220501,2
614,20220508,2
615,20220502,2
615,20220509,2
615,20220503,2
615,20220510,2
615,20220504,2
615,20220511,2
615,20220505,2
615,20220506,2
615,20220305,2
615,20220319,2
615,20220416,2
615,20220507,2
615,20220306,2
615,20220320,2
615,20220501,2
615,20220508,2
616,20220502,2
616,20220509,2
616,20220503,2
616,20220510,2
616,20220504,2
616,20220511,2
616,20220505,2
616,20220506,2
616,20220305,2
616,20220507,2
616,20220306,2
616,20220320,2
616,20220417,2
616,20220501,2
616,20220508,2
617,20220418,1
617,20220415,1
617,20220305,2
617,20220507,2
617,20220306,2
617,20220320,2
617,20220417,2
617,20220501,2
617,20220508,2
618,20220418,2
618,20220502,2
618,20220509,2
618,20220503,2
618,20220510,2
618,20220504,2
618,20220511,2
618,20220505,2
618,20220415,2
618,20220506,2
619,20220418,1
619,20220415,1
619,20220305,2
619,20220507,2
619,20220227,1
619,20220313,1
619,20220403,1
619,20220410,1
619,20220424,1
620,20220418,1
620,20220227,1
620,20220313,1
620,20220403,1
620,20220410,1
620,20220424,1
621,20220305,2
621,20220507,2
622,20220409,2
622,20220416,2
622,20220423,2
622,20220507,2
622,20220227,1
622,20220306,1
622,20220313,1
622,20220403,1
623,20220418,1
623,20220415,1
623,20220416,1
623,20220220,2
623,20220320,2
623,20220327,2
623,20220417,2
623,20220501,2
623,20220508,2
624,20220409,2
624,20220416,2
624,20220423,2
624,20220507,2
625,20220411,1
625,20220412,1
625,20220419,1
625,20220413,1
625,20220420,1
625,20220421,1
625,20220422,1
626,20220404,1
626,20220405,1
626,20220406,1
626,20220408,1
627,20220214,2
627,20220404,2
627,20220411,2
627,20220418,2
627,20220502,2
627,20220509,2
627,20220215,2
627,20220405,2
627,20220412,2
627,20220419,2
627,20220503,2
627,20220510,2
627,20220216,2
627,20220406,2
627,20220413,2
627,20220420,2
627,20220504,2
627,20220511,2
627,20220217,2
627,20220407,2
627,20220414,2
627,20220421,2
627,20220505,2
627,20220218,2
627,20220408,2
627,20220415,2
627,20220422,2
627,20220506,2
628,20220221,2
628,20220307,2
628,20220314,2
628,20220328,2
628,20220308,2
628,20220315,2
628,20220309,2
628,20220316,2
628,20220217,2
628,20220310,2
628,20220317,2
628,20220218,2
628,20220311,2
628,20220318,2
628,20220219,2
628,20220402,2
628,20220220,2
628,20220320,2
628,20220327,2
628,20220417,2
629,20220418,2
629,20220502,2
629,20220509,2
629,20220503,2
629,20220510,2
629,20220504,2
629,20220511,2
629,20220505,2
629,20220401,2
629,20220415,2
629,20220506,2
630,20220418,1
630,20220415,1
630,20220219,2
630,20220319,2
630,20220326,2
630,20220416,2
630,20220507,2
630,20220220,2
630,20220327,2
630,20220501,2
630,20220508,2
631,20220307,1
631,20220308,1
631,20220309,1
631,20220310,1
631,20220408,1
631,20220409,1
631,20220410,1
632,20220219,1
632,20220312,1
632,20220402,1
632,20220313,1
633,20220307,2
633,20220502,2
633,20220509,2
633,20220308,2
633,20220503,2
633,20220510,2
633,20220309,2
633,20220504,2
633,20220511,2
633,20220310,2
633,20220505,2
633,20220415,1
633,20220226,1
633,20220326,1
633,20220423,1
633,20220430,1
633,20220220,2
633,20220313,2
633,20220327,2
633,20220410,2
633,20220501,2
633,20220508,2
634,20220307,2
634,20220502,2
634,20220509,2
634,20220308,2
634,20220503,2
634,20220510,2
634,20220309,2
634,20220504,2
634,20220511,2
634,20220310,2
634,20220505,2
634,20220401,2
634,20220408,2
634,20220506,2
634,20220226,1
634,20220326,1
634,20220423,1
634,20220430,1
634,20220227,1
634,20220320,1
634,20220403,1
634,20220417,1
634,20220424,1
635,20220401,2
635,20220408,2
635,20220415,2
635,20220506,2
636,20220307,1
636,20220308,1
636,20220309,1
636,20220310,1
636,20220410,1
637,20220305,2
637,20220319,2
637,20220416,2
637,20220507,2
637,20220313,1
638,20220307,2
638,20220502,2
638,20220509,2
638,20220308,2
638,20220503,2
638,20220510,2
638,20220309,2
638,20220504,2
638,20220511,2
638,20220310,2
638,20220505,2
638,20220506,2
638,20220220,2
638,20220313,2
638,20220410,2
638,20220501,2
638,20220508,2
639,20220307,2
639,20220502,2
639,20220509,2
639,20220308,2
639,20220503,2
639,20220510,2
639,20220309,2
639,20220504,2
639,20220511,2
639,20220310,2
639,20220505,2
639,20220506,2
639,20220220,2
639,20220306,2
639,20220313,2
639,20220410,2
639,20220501,2
639,20220508,2
640,20220502,2
640,20220509,2
640,20220503,2
640,20220510,2
640,20220504,2
640,20220511,2
640,20220505,2
640,20220506,2
640,20220305,2
640,20220312,2
640,20220319,2
640,20220416,2
640,20220507,2
640,20220313,2
640,20220501,2
640,20220508,2
641,20220502,2
641,20220509,2
641,20220503,2
641,20220510,2
641,20220504,2
641,20220511,2
641,20220505,2
641,20220415,2
641,20220506,2
641,20220305,2
641,20220312,2
641,20220319,2
641,20220416,2
641,20220507,2
641,20220313,2
641,20220501,2
641,20220508,2
642,20220502,2
642,20220509,2
642,20220503,2
642,20220510,2
642,20220504,2
642,20220511,2
642,20220505,2
642,20220506,2
642,20220313,2
642,20220501,2
642,20220508,2
643,20220502,2
643,20220509,2
643,20220503,2
643,20220510,2
643,20220504,2
643,20220511,2
643,20220505,2
643,20220506,2
643,20220313,2
643,20220410,2
643,20220501,2
643,20220508,2
644,20220415,1
644,20220417,1
645,20220418,1
645,20220415,1
645,20220306,2
645,20220313,2
645,20220501,2
645,20220508,2
646,20220418,1
646,20220313,2
646,20220417,2
646,20220501,2
646,20220508,2
647,20220418,2
647,20220502,2
647,20220509,2
647,20220503,2
647,20220510,2
647,20220504,2
647,20220511,2
647,20220505,2
647,20220415,2
647,20220506,2
647,20220305,2
647,20220312,2
647,20220319,2
647,20220416,2
647,20220507,2
648,20220502,2
648,20220509,2
648,20220503,2
648,20220510,2
648,20220504,2
648,20220511,2
648,20220505,2
648,20220506,2
648,20220306,2
648,20220313,2
648,20220501,2
648,20220508,2
649,20220305,2
649,20220312,2
649,20220319,2
649,20220416,2
649,20220507,2
650,20220418,1
650,20220415,1
650,20220305,2
650,20220312,2
650,20220319,2
650,20220416,2
650,20220507,2
650,20220306,2
650,20220313,2
650,20220501,2
650,20220508,2
651,20220418,1
651,20220415,1
651,20220306,2
651,20220313,2
651,20220320,2
651,20220417,2
651,20220501,2
651,20220508,2
652,20220305,2
652,20220507,2
652,20220313,1
653,20220418,2
653,20220502,2
653,20220509,2
653,20220503,2
653,20220510,2
653,20220504,2
653,20220511,2
653,20220414,2
653,20220505,2
653,20220305,2
653,20220312,2
653,20220507,2
654,20220418,1
654,20220414,1
654,20220506,2
654,20220306,2
654,20220313,2
654,20220320,2
654,20220417,2
654,20220501,2
654,20220508,2
655,20220502,2
655,20220509,2
655,20220503,2
655,20220510,2
655,20220504,2
655,20220511,2
655,20220505,2
655,20220506,2
655,20220305,2
655,20220312,2
655,20220507,2
655,20220306,2
655,20220313,2
655,20220320,2
655,20220417,2
655,20220501,2
655,20220508,2
656,20220418,1
656,20220415,1
656,20220305,2
656,20220312,2
656,20220507,2
656,20220306,2
656,20220313,2
656,20220320,2
656,20220417,2
656,20220501,2
656,20220508,2
657,20220418,1
657,20220415,1
657,20220305,2
657,20220312,2
657,20220507,2
657,20220227,1
657,20220403,1
657,20220410,1
657,20220424,1
658,20220502,2
658,20220509,2
658,20220503,2
658,20220510,2
658,20220504,2
658,20220511,2
658,20220505,2
658,20220506,2
658,20220305,2
658,20220312,2
658,20220507,2
658,20220227,1
658,20220403,1
658,20220410,1
658,20220424,1
659,20220214,2
659,20220418,2
659,20220502,2
659,20220509,2
659,20220503,2
659,20220510,2
659,20220504,2
659,20220511,2
659,20220505,2
659,20220415,2
659,20220506,2
660,20220418,1
660,20220415,1
660,20220507,2
660,20220220,2
660,20220320,2
660,20220327,2
660,20220417,2
660,20220501,2
660,20220508,2
661,20220221,2
661,20220307,2
661,20220314,2
661,20220328,2
661,20220308,2
661,20220315,2
661,20220309,2
661,20220316,2
661,20220310,2
661,20220317,2
661,20220324,2
661,20220311,2
661,20220318,2
661,20220219,2
661,20220402,2
661,20220220,2
661,20220320,2
661,20220327,2
661,20220417,2
662,20220502,1
662,20220509,1
662,20220503,1
662,20220510,1
662,20220504,1
662,20220511,1
662,20220505,1
662,20220506,1
662,20220430,1
662,20220507,1
662,20220501,1
662,20220508,1
663,20220502,1
663,20220509,1
663,20220503,1
663,20220510,1
663,20220504,1
663,20220511,1
663,20220505,1
663,20220506,1
663,20220507,1
664,20220502,1
664,20220509,1
664,20220503,1
664,20220510,1
664,20220504,1
664,20220511,1
664,20220505,1
664,20220507,1
664,20220501,1
664,20220508,1
665,20220502,1
665,20220509,1
665,20220503,1
665,20220510,1
665,20220504,1
665,20220511,1
665,20220505,1
665,20220507,1
666,20220506,1
666,20220501,1
666,20220508,1
667,20220502,1
667,20220503,1
667,20220504,1
667,20220505,1
668,20220307,1
668,20220308,1
668,20220309,1
668,20220310,1
668,20220311,1
669,20220221,2
669,20220307,2
669,20220314,2
669,20220328,2
669,20220308,2
669,20220315,2
669,20220309,2
669,20220316,2
669,20220310,2
669,20220317,2
669,20220311,2
669,20220318,2
669,20220219,2
669,20220402,2
669,20220220,2
669,20220320,2
669,20220327,2
669,20220417,2
670,20220307,1
670,20220314,1
670,20220308,1
670,20220315,1
670,20220309,1
670,20220316,1
670,20220310,1
670,20220317,1
670,20220311,1
670,20220318,1
671,20220221,2
671,20220307,2
671,20220314,2
671,20220328,2
671,20220308,2
671,20220315,2
671,20220309,2
671,20220316,2
671,20220310,2
671,20220317,2
671,20220311,2
671,20220318,2
671,20220402,2
671,20220220,2
671,20220320,2
671,20220327,2
671,20220417,2
672,20220329,1
672,20220330,1
672,20220331,1
672,20220401,1
673,20220227,1
673,20220403,1
673,20220508,1
674,20220221,2
674,20220307,2
674,20220314,2
674,20220321,2
674,20220328,2
674,20220308,2
674,20220315,2
674,20220329,2
674,20220309,2
674,20220316,2
674,20220330,2
674,20220217,2
674,20220310,2
674,20220317,2
674,20220331,2
674,20220218,2
674,20220311,2
674,20220318,2
674,20220401,2
674,20220219,2
674,20220402,2
674,20220306,1
674,20220313,1
674,20220410,1
674,20220424,1
674,20220501,1
675,20220307,2
675,20220314,2
675,20220328,2
675,20220308,2
675,20220315,2
675,20220329,2
675,20220216,2
675,20220309,2
675,20220316,2
675,20220330,2
675,20220217,2
675,20220310,2
675,20220317,2
675,20220331,2
675,20220218,2
675,20220401,2
675,20220219,2
675,20220319,2
675,20220326,2
675,20220416,2
675,20220220,2
675,20220306,2
675,20220313,2
675,20220320,2
675,20220327,2
676,20220307,1
676,20220314,1
676,20220308,1
676,20220315,1
676,20220216,1
676,20220309,1
676,20220316,1
676,20220217,1
676,20220310,1
676,20220317,1
676,20220218,1
676,20220306,1
677,20220307,1
677,20220314,1
677,20220308,1
677,20220315,1
677,20220216,1
677,20220309,1
677,20220316,1
677,20220217,1
677,20220310,1
677,20220317,1
677,20220218,1
677,20220306,1
677,20220313,1
678,20220307,2
678,20220314,2
678,20220328,2
678,20220502,2
678,20220509,2
678,20220308,2
678,20220315,2
678,20220329,2
678,20220503,2
678,20220510,2
678,20220216,2
678,20220309,2
678,20220316,2
678,20220330,2
678,20220504,2
678,20220511,2
678,20220217,2
678,20220310,2
678,20220317,2
678,20220331,2
678,20220505,2
678,20220218,2
678,20220401,2
678,20220506,2
678,20220226,1
678,20220312,1
678,20220402,1
678,20220409,1
678,20220423,1
678,20220220,2
678,20220306,2
678,20220313,2
678,20220327,2
678,20220501,2
678,20220508,2
679,20220307,2
679,20220314,2
679,20220328,2
679,20220418,2
679,20220308,2
679,20220315,2
679,20220329,2
679,20220216,2
679,20220309,2
679,20220316,2
679,20220330,2
679,20220217,2
679,20220310,2
679,20220317,2
679,20220331,2
679,20220218,2
679,20220311,2
679,20220401,2
679,20220415,2
680,20220418,2
680,20220401,2
680,20220415,2
681,20220305,2
681,20220312,2
681,20220319,2
681,20220326,2
681,20220416,2
682,20220305,2
682,20220312,2
682,20220319,2
682,20220416,2
683,20220328,2
683,20220418,2
683,20220415,2
684,20220313,2
685,20220328,2
685,20220418,2
685,20220414,2
685,20220305,2
685,20220312,2
685,20220319,2
685,20220326,2
685,20220416,2
686,20220418,2
686,20220414,2
686,20220305,2
686,20220312,2
686,20220319,2
686,20220416,2
687,20220418,1
687,20220414,1
687,20220306,2
687,20220313,2
687,20220327,2
688,20220418,1
688,20220414,1
688,20220306,2
688,20220313,2
689,20220305,2
689,20220312,2
690,20220418,1
690,20220415,1
690,20220220,2
690,20220306,2
690,20220313,2
690,20220327,2
691,20220418,1
691,20220415,1
691,20220220,2
691,20220313,2
692,20220418,1
692,20220415,1
692,20220306,2
692,20220313,2
693,20220328,2
693,20220305,2
693,20220312,2
693,20220326,2
693,20220306,2
693,20220313,2
693,20220320,2
693,20220327,2
693,20220417,2
694,20220418,1
694,20220415,1
694,20220305,2
694,20220312,2
694,20220306,2
694,20220313,2
694,20220320,2
694,20220417,2
695,20220409,1
695,20220423,1
695,20220424,1
696,20220411,1
696,20220412,1
696,20220419,1
696,20220413,1
696,20220420,1
696,20220414,1
696,20220421,1
696,20220422,1
697,20220404,1
697,20220405,1
697,20220406,1
697,20220407,1
697,20220408,1
698,20220329,1
698,20220330,1
698,20220331,1
699,20220307,1
699,20220314,1
699,20220308,1
699,20220315,1
699,20220309,1
699,20220316,1
699,20220310,1
699,20220317,1
699,20220311,1
700,20220307,1
700,20220314,1
700,20220308,1
700,20220315,1
700,20220309,1
700,20220316,1
700,20220310,1
700,20220317,1
700,20220311,1
700,20220306,1
701,20220307,2
701,20220314,2
701,20220328,2
701,20220308,2
701,20220315,2
701,20220329,2
701,20220309,2
701,20220316,2
701,20220330,2
701,20220310,2
701,20220317,2
701,20220331,2
701,20220311,2
701,20220401,2
701,20220415,2
701,20220305,2
701,20220312,2
701,20220319,2
701,20220326,2
701,20220416,2
701,20220220,2
701,20220306,2
701,20220313,2
701,20220327,2
702,20220307,2
702,20220314,2
702,20220328,2
702,20220308,2
702,20220315,2
702,20220329,2
702,20220309,2
702,20220316,2
702,20220330,2
702,20220310,2
702,20220317,2
702,20220331,2
702,20220311,2
702,20220401,2
702,20220305,2
702,20220312,2
702,20220319,2
702,20220416,2
702,20220220,2
702,20220306,2
702,20220313,2
702,20220327,2
703,20220305,2
703,20220312,2
703,20220319,2
703,20220416,2
703,20220306,2
703,20220313,2
704,20220305,2
704,20220312,2
704,20220326,2
705,20220415,1
705,20220305,2
705,20220312,2
706,20220328,2
706,20220306,2
706,20220313,2
706,20220320,2
706,20220327,2
706,20220417,2
707,20220415,2
707,20220306,2
707,20220313,2
707,20220320,2
707,20220417,2
708,20220418,1
708,20220415,1
708,20220306,2
708,20220313,2
708,20220327,2
709,20220418,1
709,20220415,1
709,20220313,2
710,20220418,2
710,20220415,2
710,20220305,2
710,20220312,2
710,20220319,2
710,20220416,2
711,20220418,2
711,20220419,1
712,20220419,2
712,20220415,2
713,20220406,1
713,20220420,1
713,20220407,1
713,20220421,1
713,20220422,1
714,20220404,1
714,20220411,1
714,20220405,1
714,20220412,1
714,20220419,1
714,20220413,1
714,20220414,1
714,20220408,1
715,20220418,2
715,20220311,2
715,20220415,2
716,20220418,2
716,20220414,2
716,20220415,2
716,20220506,2
717,20220307,1
717,20220314,1
717,20220308,1
717,20220315,1
717,20220216,1
717,20220309,1
717,20220316,1
717,20220217,1
717,20220310,1
717,20220317,1
717,20220306,1
717,20220313,1
718,20220418,1
718,20220306,2
718,20220313,2
718,20220327,2
719,20220328,1
719,20220327,1
720,20220221,1
720,20220328,1
720,20220402,1
720,20220220,1
720,20220327,1
721,20220221,1
721,20220328,1
722,20220402,1
722,20220220,1
722,20220327,1
723,20220221,1
723,20220328,1
723,20220220,1
723,20220327,1
724,20220327,1
724,20220508,1
725,20220319,1
725,20220417,1
726,20220401,1
726,20220220,1
726,20220327,1
727,20220401,1
727,20220220,1
728,20220401,1
728,20220219,1
728,20220326,1
728,20220220,1
728,20220327,1
729,20220401,1
729,20220326,1
730,20220401,1
730,20220326,1
730,20220220,1
730,20220327,1
731,20220401,1
731,20220326,1
731,20220220,1
731,20220320,1
731,20220327,1
732,20220219,1
732,20220313,1
733,20220401,1
733,20220320,1
733,20220327,1
734,20220328,1
734,20220329,1
734,20220330,1
734,20220331,1
734,20220401,1
734,20220326,1
734,20220220,1
734,20220327,1
735,20220221,1
735,20220328,1
735,20220402,1
735,20220327,1
736,20220221,1
736,20220328,1
736,20220329,1
736,20220330,1
736,20220402,1
736,20220327,1
737,20220221,1
737,20220328,1
737,20220402,1
738,20220502,2
738,20220509,2
738,20220503,2
738,20220510,2
738,20220504,2
738,20220511,2
738,20220505,2
738,20220506,2
738,20220507,2
738,20220320,2
738,20220501,2
738,20220508,2
739,20220418,1
739,20220414,1
739,20220415,1
739,20220507,2
739,20220320,2
739,20220501,2
739,20220508,2
740,20220502,2
740,20220509,2
740,20220503,2
740,20220510,2
740,20220504,2
740,20220511,2
740,20220505,2
740,20220506,2
740,20220319,1
740,20220409,1
740,20220416,1
740,20220430,1
740,20220410,1
740,20220417,1
741,20220418,1
741,20220414,1
741,20220415,1
741,20220319,1
741,20220409,1
741,20220416,1
741,20220430,1
741,20220410,1
741,20220417,1
742,20220319,1
742,20220409,1
742,20220416,1
742,20220430,1
742,20220507,1
742,20220410,1
742,20220417,1
742,20220501,1
742,20220508,1
743,20220418,1
743,20220414,1
743,20220415,1
743,20220320,2
744,20220418,1
744,20220414,1
744,20220415,1
744,20220319,1
744,20220409,1
744,20220416,1
744,20220430,1
744,20220507,1
744,20220410,1
744,20220417,1
744,20220501,1
744,20220508,1
745,20220320,2
746,20220502,2
746,20220509,2
746,20220503,2
746,20220510,2
746,20220504,2
746,20220511,2
746,20220505,2
746,20220506,2
746,20220319,2
746,20220507,2
746,20220320,2
746,20220501,2
746,20220508,2
747,20220502,2
747,20220509,2
747,20220503,2
747,20220510,2
747,20220504,2
747,20220511,2
747,20220505,2
747,20220506,2
747,20220409,1
747,20220416,1
747,20220430,1
747,20220320,1
747,20220410,1
747,20220417,1
748,20220502,2
748,20220509,2
748,20220503,2
748,20220510,2
748,20220504,2
748,20220511,2
748,20220505,2
748,20220506,2
748,20220319,2
748,20220507,2
748,20220501,2
748,20220508,2
749,20220319,2
750,20220409,1
750,20220416,1
750,20220430,1
750,20220507,1
750,20220320,1
750,20220410,1
750,20220417,1
750,20220501,1
750,20220508,1
751,20220418,1
751,20220414,1
751,20220415,1
751,20220319,2
751,20220507,2
751,20220501,2
751,20220508,2
752,20220418,1
752,20220414,1
752,20220415,1
752,20220409,1
752,20220416,1
752,20220430,1
752,20220320,1
752,20220410,1
752,20220417,1
753,20220502,2
753,20220509,2
753,20220503,2
753,20220510,2
753,20220504,2
753,20220511,2
753,20220505,2
753,20220506,2
753,20220409,1
753,20220416,1
753,20220430,1
753,20220507,1
753,20220320,1
753,20220410,1
753,20220417,1
753,20220501,1
753,20220508,1
754,20220418,1
754,20220414,1
754,20220415,1
754,20220409,1
754,20220416,1
754,20220430,1
754,20220507,1
754,20220320,1
754,20220410,1
754,20220417,1
754,20220501,1
754,20220508,1
755,20220418,1
755,20220414,1
755,20220415,1
755,20220319,2
756,20220502,2
756,20220509,2
756,20220503,2
756,20220510,2
756,20220504,2
756,20220511,2
756,20220505,2
756,20220506,2
756,20220409,1
756,20220416,1
756,20220430,1
756,20220424,2
756,20220501,2
756,20220508,2
757,20220326,1
757,20220409,1
757,20220416,1
757,20220430,1
757,20220507,1
757,20220320,1
757,20220410,1
757,20220417,1
757,20220501,1
757,20220508,1
758,20220502,2
758,20220509,2
758,20220503,2
758,20220510,2
758,20220504,2
758,20220511,2
758,20220505,2
758,20220506,2
758,20220409,1
758,20220416,1
758,20220423,1
758,20220430,1
758,20220501,2
758,20220508,2
759,20220409,1
759,20220416,1
759,20220423,1
759,20220430,1
759,20220507,1
760,20220413,1
760,20220415,2
760,20220506,2
760,20220319,2
760,20220507,2
761,20220413,1
761,20220218,2
761,20220415,2
761,20220506,2
761,20220409,1
761,20220416,1
761,20220423,1
762,20220413,1
762,20220218,2
762,20220311,2
762,20220415,2
762,20220219,2
762,20220319,2
763,20220314,2
763,20220315,2
763,20220316,2
763,20220317,2
763,20220311,2
763,20220319,2
763,20220313,2
764,20220413,1
764,20220218,2
764,20220311,2
764,20220415,2
764,20220409,1
764,20220416,1
764,20220423,1
764,20220430,1
764,20220507,1
765,20220413,1
765,20220311,2
765,20220415,2
765,20220409,1
765,20220416,1
765,20220423,1
765,20220430,1
765,20220507,1
766,20220414,1
766,20220219,2
766,20220416,2
766,20220507,2
766,20220220,2
766,20220320,2
766,20220501,2
766,20220508,2
767,20220414,1
767,20220219,2
767,20220312,2
767,20220416,2
767,20220220,2
767,20220320,2
768,20220219,2
768,20220312,2
768,20220416,2
768,20220220,2
768,20220320,2
769,20220414,1
769,20220219,2
769,20220312,2
769,20220416,2
769,20220220,2
769,20220320,2
769,20220327,2
770,20220414,1
770,20220219,2
770,20220416,2
770,20220220,2
770,20220320,2
771,20220414,1
771,20220416,2
771,20220320,2
772,20220506,1
772,20220430,1
772,20220507,1
773,20220307,1
773,20220314,1
773,20220308,1
773,20220315,1
773,20220216,1
773,20220309,1
773,20220316,1
773,20220217,1
773,20220310,1
773,20220317,1
773,20220218,1
773,20220219,1
773,20220306,1
774,20220307,2
774,20220314,2
774,20220404,2
774,20220411,2
774,20220418,2
774,20220308,2
774,20220315,2
774,20220405,2
774,20220412,2
774,20220419,2
774,20220216,2
774,20220309,2
774,20220316,2
774,20220406,2
774,20220413,2
774,20220420,2
774,20220217,2
774,20220310,2
774,20220317,2
774,20220407,2
774,20220414,2
774,20220421,2
774,20220218,2
774,20220311,2
774,20220401,2
774,20220408,2
774,20220415,2
774,20220422,2
774,20220305,1
774,20220312,1
774,20220326,1
774,20220430,1
774,20220227,1
774,20220403,1
774,20220501,1
774,20220508,1
775,20220404,2
775,20220411,2
775,20220418,2
775,20220405,2
775,20220412,2
775,20220419,2
775,20220406,2
775,20220413,2
775,20220420,2
775,20220407,2
775,20220414,2
775,20220421,2
775,20220408,2
775,20220415,2
775,20220422,2
775,20220506,2
775,20220319,2
775,20220409,2
775,20220416,2
775,20220423,2
775,20220410,2
775,20220417,2
775,20220424,2
776,20220404,2
776,20220411,2
776,20220418,2
776,20220502,2
776,20220405,2
776,20220412,2
776,20220419,2
776,20220503,2
776,20220406,2
776,20220413,2
776,20220420,2
776,20220504,2
776,20220407,2
776,20220414,2
776,20220421,2
776,20220505,2
776,20220408,2
776,20220415,2
776,20220422,2
776,20220506,2
776,20220410,2
776,20220417,2
776,20220424,2
776,20220501,2
776,20220508,2
777,20220404,2
777,20220411,2
777,20220418,2
777,20220502,2
777,20220405,2
777,20220412,2
777,20220419,2
777,20220503,2
777,20220406,2
777,20220413,2
777,20220420,2
777,20220504,2
777,20220407,2
777,20220414,2
777,20220421,2
777,20220505,2
777,20220408,2
777,20220415,2
777,20220422,2
777,20220506,2
777,20220305,2
777,20220319,2
777,20220409,2
777,20220416,2
777,20220423,2
777,20220320,2
777,20220410,2
777,20220417,2
777,20220424,2
778,20220404,2
778,20220411,2
778,20220418,2
778,20220502,2
778,20220405,2
778,20220412,2
778,20220419,2
778,20220503,2
778,20220406,2
778,20220413,2
778,20220420,2
778,20220504,2
778,20220407,2
778,20220414,2
778,20220421,2
778,20220505,2
778,20220305,2
778,20220409,2
778,20220416,2
778,20220423,2
778,20220320,2
778,20220410,2
778,20220417,2
778,20220424,2
779,20220502,1
779,20220509,1
779,20220503,1
779,20220510,1
779,20220504,1
779,20220511,1
779,20220505,1
779,20220408,2
779,20220415,2
779,20220422,2
779,20220409,2
779,20220416,2
779,20220423,2
779,20220320,2
779,20220410,2
779,20220417,2
779,20220424,2
780,20220404,2
780,20220411,2
780,20220418,2
780,20220502,2
780,20220405,2
780,20220412,2
780,20220419,2
780,20220503,2
780,20220406,2
780,20220413,2
780,20220420,2
780,20220504,2
780,20220407,2
780,20220414,2
780,20220421,2
780,20220505,2
780,20220401,2
780,20220408,2
780,20220415,2
780,20220422,2
780,20220506,2
780,20220319,2
780,20220409,2
780,20220416,2
780,20220423,2
780,20220410,2
780,20220417,2
780,20220424,2
781,20220401,2
781,20220408,2
781,20220415,2
781,20220422,2
781,20220319,2
781,20220409,2
781,20220416,2
781,20220423,2
781,20220220,2
781,20220327,2
781,20220410,2
781,20220417,2
781,20220424,2
782,20220404,2
782,20220411,2
782,20220418,2
782,20220405,2
782,20220412,2
782,20220419,2
782,20220406,2
782,20220413,2
782,20220420,2
782,20220407,2
782,20220414,2
782,20220421,2
782,20220319,2
782,20220409,2
782,20220416,2
782,20220423,2
782,20220410,2
782,20220417,2
782,20220424,2
783,20220404,2
783,20220411,2
783,20220418,2
783,20220502,2
783,20220509,2
783,20220405,2
783,20220412,2
783,20220419,2
783,20220503,2
783,20220510,2
783,20220406,2
783,20220413,2
783,20220420,2
783,20220504,2
783,20220511,2
783,20220407,2
783,20220414,2
783,20220421,2
783,20220505,2
783,20220410,2
783,20220417,2
783,20220424,2
784,20220509,1
784,20220510,1
784,20220511,1
784,20220408,2
784,20220415,2
784,20220422,2
784,20220506,2
784,20220319,2
784,20220409,2
784,20220416,2
784,20220423,2
785,20220404,2
785,20220411,2
785,20220418,2
785,20220405,2
785,20220412,2
785,20220419,2
785,20220406,2
785,20220413,2
785,20220420,2
785,20220407,2
785,20220414,2
785,20220421,2
785,20220408,2
785,20220415,2
785,20220422,2
785,20220409,2
785,20220416,2
785,20220423,2
785,20220320,2
785,20220410,2
785,20220417,2
785,20220424,2
786,20220214,2
786,20220221,2
786,20220328,2
786,20220301,2
786,20220329,2
786,20220330,2
786,20220219,2
786,20220402,2
786,20220220,2
786,20220306,2
786,20220320,2
786,20220327,2
786,20220417,2
787,20220307,2
787,20220314,2
787,20220308,2
787,20220315,2
787,20220216,2
787,20220309,2
787,20220316,2
787,20220217,2
787,20220310,2
787,20220317,2
787,20220414,2
787,20220220,2
787,20220306,2
787,20220313,2
787,20220327,2
788,20220413,1
788,20220408,1
788,20220422,1
789,20220404,1
789,20220411,1
789,20220418,1
789,20220405,1
789,20220412,1
789,20220419,1
789,20220406,1
789,20220420,1
789,20220407,1
789,20220421,1
789,20220423,1
789,20220410,1
789,20220424,1
790,20220214,1
790,20220221,1
790,20220228,1
790,20220321,1
790,20220328,1
790,20220425,1
790,20220215,1
790,20220222,1
790,20220301,1
790,20220322,1
790,20220329,1
790,20220426,1
790,20220216,1
790,20220223,1
790,20220302,1
790,20220323,1
790,20220330,1
790,20220427,1
790,20220310,2
790,20220317,2
790,20220407,2
790,20220414,2
790,20220421,2
790,20220505,2
790,20220227,1
791,20220401,2
791,20220408,2
791,20220415,2
791,20220422,2
791,20220506,2
792,20220404,1
792,20220411,1
792,20220418,1
792,20220405,1
792,20220412,1
792,20220406,1
792,20220413,1
792,20220407,1
792,20220408,1
792,20220422,1
792,20220409,1
792,20220423,1
792,20220410,1
792,20220424,1
793,20220404,2
793,20220411,2
793,20220418,2
793,20220425,2
793,20220502,2
793,20220509,2
793,20220405,2
793,20220412,2
793,20220419,2
793,20220426,2
793,20220503,2
