"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
580,0,0,0,0,0,0,0,20220214,20220511
581,0,0,0,0,0,0,0,20220214,20220511
582,0,0,0,0,0,0,0,20220214,20220511
583,0,0,0,0,0,0,0,20220214,20220511
584,0,0,0,0,0,0,0,20220214,20220511
585,0,0,0,0,0,0,0,20220214,20220511
586,0,0,0,0,0,1,0,20220214,20220511
587,1,1,1,1,1,0,0,20220214,20220511
588,0,0,0,0,0,0,0,20220214,20220511
589,0,0,0,0,0,0,0,20220214,20220511
590,0,0,0,0,0,0,0,20220214,20220511
591,0,0,0,0,0,0,0,20220214,20220511
592,0,0,0,0,0,1,1,20220214,20220511
593,0,0,0,0,0,1,0,20220214,20220511
594,0,0,0,0,0,0,0,20220214,20220511
595,0,0,0,0,0,0,1,20220214,20220511
596,0,0,0,0,0,1,0,20220214,20220511
597,1,1,1,1,1,0,0,20220214,20220511
598,0,0,0,0,0,1,0,20220214,20220511
599,0,0,0,0,0,0,1,20220214,20220511
600,0,0,0,0,0,1,1,20220214,20220511
601,0,0,0,0,0,0,0,20220214,20220511
602,0,0,0,0,0,1,1,20220214,20220511
603,0,0,0,0,0,0,1,20220214,20220511
604,1,1,1,1,1,1,0,20220214,20220511
605,0,0,0,0,0,1,1,20220214,20220511
606,1,1,1,1,1,0,0,20220214,20220511
607,1,1,1,1,0,0,1,20220214,20220511
608,0,0,0,0,1,1,0,20220214,20220511
609,1,1,1,1,0,0,0,20220214,20220511
610,0,0,0,0,0,1,1,20220214,20220511
611,0,0,0,0,1,0,0,20220214,20220511
612,1,1,1,1,1,0,1,20220214,20220511
613,1,1,1,1,1,1,1,20220214,20220511
614,1,1,1,1,1,1,1,20220214,20220511
615,1,1,1,1,1,1,1,20220214,20220511
616,1,1,1,1,1,1,1,20220214,20220511
617,0,0,0,0,0,1,1,20220214,20220511
618,1,1,1,1,1,0,0,20220214,20220511
619,0,0,0,0,0,1,0,20220214,20220511
620,0,0,0,0,0,0,0,20220214,20220511
621,0,0,0,0,0,1,0,20220214,20220511
622,0,0,0,0,0,1,0,20220214,20220511
623,0,0,0,0,0,0,1,20220214,20220511
624,0,0,0,0,0,1,0,20220214,20220511
625,0,0,0,0,0,0,0,20220214,20220511
626,0,0,0,0,0,0,0,20220214,20220511
627,1,1,1,1,1,0,0,20220214,20220511
628,1,1,1,1,1,1,1,20220214,20220511
629,1,1,1,1,1,0,0,20220214,20220511
630,0,0,0,0,0,1,1,20220214,20220511
631,0,0,0,0,0,0,0,20220214,20220511
632,0,0,0,0,0,0,0,20220214,20220511
633,1,1,1,1,0,0,1,20220214,20220511
634,1,1,1,1,1,0,0,20220214,20220511
635,0,0,0,0,1,0,0,20220214,20220511
636,0,0,0,0,0,0,0,20220214,20220511
637,0,0,0,0,0,1,0,20220214,20220511
638,1,1,1,1,1,0,1,20220214,20220511
639,1,1,1,1,1,0,1,20220214,20220511
640,1,1,1,1,1,1,1,20220214,20220511
641,1,1,1,1,1,1,1,20220214,20220511
642,1,1,1,1,1,0,1,20220214,20220511
643,1,1,1,1,1,0,1,20220214,20220511
644,0,0,0,0,0,0,0,20220214,20220511
645,0,0,0,0,0,0,1,20220214,20220511
646,0,0,0,0,0,0,1,20220214,20220511
647,1,1,1,1,1,1,0,20220214,20220511
648,1,1,1,1,1,0,1,20220214,20220511
649,0,0,0,0,0,1,0,20220214,20220511
650,0,0,0,0,0,1,1,20220214,20220511
651,0,0,0,0,0,0,1,20220214,20220511
652,0,0,0,0,0,1,0,20220214,20220511
653,1,1,1,1,0,1,0,20220214,20220511
654,0,0,0,0,1,0,1,20220214,20220511
655,1,1,1,1,1,1,1,20220214,20220511
656,0,0,0,0,0,1,1,20220214,20220511
657,0,0,0,0,0,1,0,20220214,20220511
658,1,1,1,1,1,1,0,20220214,20220511
659,1,1,1,1,1,0,0,20220214,20220511
660,0,0,0,0,0,1,1,20220214,20220511
661,1,1,1,1,1,1,1,20220214,20220511
662,0,0,0,0,0,0,0,20220214,20220511
663,0,0,0,0,0,0,0,20220214,20220511
664,0,0,0,0,0,0,0,20220214,20220511
665,0,0,0,0,0,0,0,20220214,20220511
666,0,0,0,0,0,0,0,20220214,20220511
667,0,0,0,0,0,0,0,20220214,20220511
668,0,0,0,0,0,0,0,20220214,20220511
669,1,1,1,1,1,1,1,20220214,20220511
670,0,0,0,0,0,0,0,20220214,20220511
671,1,1,1,1,1,1,1,20220214,20220511
672,0,0,0,0,0,0,0,20220214,20220511
673,0,0,0,0,0,0,0,20220214,20220511
674,1,1,1,1,1,1,0,20220214,20220511
675,1,1,1,1,1,1,1,20220214,20220511
676,0,0,0,0,0,0,0,20220214,20220511
677,0,0,0,0,0,0,0,20220214,20220511
678,1,1,1,1,1,0,1,20220214,20220511
679,1,1,1,1,1,0,0,20220214,20220511
680,1,1,1,1,1,0,0,20220214,20220511
681,0,0,0,0,0,1,0,20220214,20220511
682,0,0,0,0,0,1,0,20220214,20220511
683,1,1,1,1,1,0,0,20220214,20220511
684,1,1,1,1,1,0,1,20220214,20220511
685,1,1,1,1,0,1,0,20220214,20220511
686,1,1,1,1,0,1,0,20220214,20220511
687,0,0,0,0,1,0,1,20220214,20220511
688,0,0,0,0,1,0,1,20220214,20220511
689,0,0,0,0,0,1,0,20220214,20220511
690,0,0,0,0,0,0,1,20220214,20220511
691,0,0,0,0,0,0,1,20220214,20220511
692,0,0,0,0,0,0,1,20220214,20220511
693,1,1,1,1,1,1,1,20220214,20220511
694,0,0,0,0,0,1,1,20220214,20220511
695,0,0,0,0,0,0,0,20220214,20220511
696,0,0,0,0,0,0,0,20220214,20220511
697,0,0,0,0,0,0,0,20220214,20220511
698,0,0,0,0,0,0,0,20220214,20220511
699,0,0,0,0,0,0,0,20220214,20220511
700,0,0,0,0,0,0,0,20220214,20220511
701,1,1,1,1,1,1,1,20220214,20220511
702,1,1,1,1,1,1,1,20220214,20220511
703,1,1,1,1,1,1,1,20220214,20220511
704,0,0,0,0,0,1,0,20220214,20220511
705,0,0,0,0,0,1,0,20220214,20220511
706,1,1,1,1,1,0,1,20220214,20220511
707,1,1,1,1,1,0,1,20220214,20220511
708,0,0,0,0,0,0,1,20220214,20220511
709,0,0,0,0,0,0,1,20220214,20220511
710,1,1,1,1,1,1,0,20220214,20220511
711,1,0,0,0,0,0,0,20220214,20220511
712,0,1,1,1,1,0,0,20220214,20220511
713,0,0,0,0,0,0,0,20220214,20220511
714,0,0,0,0,0,0,0,20220214,20220511
715,1,1,1,1,1,0,0,20220214,20220511
716,1,1,1,1,1,0,0,20220214,20220511
717,0,0,0,0,0,0,0,20220214,20220511
718,0,0,0,0,0,0,1,20220214,20220511
719,0,0,0,0,0,0,0,20220214,20220511
720,0,0,0,0,0,0,0,20220214,20220511
721,0,0,0,0,0,0,0,20220214,20220511
722,0,0,0,0,0,0,0,20220214,20220511
723,0,0,0,0,0,0,0,20220214,20220511
724,0,0,0,0,0,0,0,20220214,20220511
725,0,0,0,0,0,0,0,20220214,20220511
726,0,0,0,0,0,0,0,20220214,20220511
727,0,0,0,0,0,0,0,20220214,20220511
728,0,0,0,0,0,0,0,20220214,20220511
729,0,0,0,0,0,0,0,20220214,20220511
730,0,0,0,0,0,0,0,20220214,20220511
731,0,0,0,0,0,0,0,20220214,20220511
732,0,0,0,0,0,0,0,20220214,20220511
733,0,0,0,0,0,0,0,20220214,20220511
734,0,0,0,0,0,0,0,20220214,20220511
735,0,0,0,0,0,0,0,20220214,20220511
736,0,0,0,0,0,0,0,20220214,20220511
737,0,0,0,0,0,0,0,20220214,20220511
738,1,1,1,1,1,1,1,20220214,20220511
739,0,0,0,0,0,1,1,20220214,20220511
740,1,1,1,1,1,0,0,20220214,20220511
741,0,0,0,0,0,0,0,20220214,20220511
742,1,1,1,1,1,0,0,20220214,20220511
743,0,0,0,0,0,1,1,20220214,20220511
744,0,0,0,0,0,0,0,20220214,20220511
745,1,1,1,1,1,1,1,20220214,20220511
746,1,1,1,1,1,1,1,20220214,20220511
747,1,1,1,1,1,0,0,20220214,20220511
748,1,1,1,1,1,1,1,20220214,20220511
749,1,1,1,1,1,1,1,20220214,20220511
750,1,1,1,1,1,0,0,20220214,20220511
751,0,0,0,0,0,1,1,20220214,20220511
752,0,0,0,0,0,0,0,20220214,20220511
753,1,1,1,1,1,0,0,20220214,20220511
754,0,0,0,0,0,0,0,20220214,20220511
755,0,0,0,0,0,1,1,20220214,20220511
756,1,1,1,1,1,0,1,20220214,20220511
757,1,1,1,1,1,0,0,20220214,20220511
758,1,1,1,1,1,0,1,20220214,20220511
759,1,1,1,1,1,0,1,20220214,20220511
760,0,0,0,0,1,1,0,20220214,20220511
761,0,0,0,0,1,0,0,20220214,20220511
762,0,0,0,0,1,1,0,20220214,20220511
763,1,1,1,1,1,1,1,20220214,20220511
764,0,0,0,0,1,0,0,20220214,20220511
765,0,0,0,0,1,0,0,20220214,20220511
766,0,0,0,0,0,1,1,20220214,20220511
767,0,0,0,0,0,1,1,20220214,20220511
768,0,0,0,0,0,1,1,20220214,20220511
769,0,0,0,0,0,1,1,20220214,20220511
770,0,0,0,0,0,1,1,20220214,20220511
771,0,0,0,0,0,1,1,20220214,20220511
772,0,0,0,0,0,0,0,20220214,20220511
773,0,0,0,0,0,0,0,20220214,20220511
774,1,1,1,1,1,0,0,20220214,20220511
775,1,1,1,1,1,1,1,20220214,20220511
776,1,1,1,1,1,0,1,20220214,20220511
777,1,1,1,1,1,1,1,20220214,20220511
778,1,1,1,1,0,1,1,20220214,20220511
779,0,0,0,0,1,1,1,20220214,20220511
780,1,1,1,1,1,1,1,20220214,20220511
781,0,0,0,0,1,1,1,20220214,20220511
782,1,1,1,1,0,1,1,20220214,20220511
783,1,1,1,1,0,0,1,20220214,20220511
784,0,0,0,0,1,1,0,20220214,20220511
785,1,1,1,1,1,1,1,20220214,20220511
786,1,1,1,1,1,1,1,20220214,20220511
787,1,1,1,1,0,0,1,20220214,20220511
788,0,0,0,0,0,0,0,20220214,20220511
789,0,0,0,0,0,0,0,20220214,20220511
790,0,0,0,1,0,0,0,20220214,20220511
791,0,0,0,0,1,0,0,20220214,20220511
792,0,0,0,0,0,0,0,20220214,20220511
793,1,1,1,1,1,1,0,20220214,20220511
794,0,0,0,0,0,0,0,20220214,20220511
795,0,0,0,0,0,0,0,20220214,20220511
796,1,1,1,1,0,1,1,20220214,20220511
797,0,0,0,0,0,0,0,20220214,20220511
798,0,0,0,0,1,1,0,20220214,20220511
799,0,0,0,0,0,0,0,20220214,20220511
800,0,0,0,0,0,0,0,20220214,20220511
801,1,1,1,1,1,0,0,20220214,20220511
802,1,1,1,1,1,1,1,20220214,20220511
803,1,1,1,1,1,0,1,20220214,20220511
804,0,0,0,0,1,1,1,20220214,20220511
805,1,1,1,1,1,1,1,20220214,20220511
806,0,0,0,0,0,0,0,20220214,20220511
807,1,1,1,1,1,1,1,20220214,20220511
808,0,0,0,0,0,1,1,20220214,20220511
809,1,1,1,1,0,0,0,20220214,20220511
810,0,0,0,0,1,1,1,20220214,20220511
811,1,1,1,1,0,1,1,20220214,20220511
812,0,0,0,0,1,0,0,20220214,20220511
813,0,0,0,0,0,0,0,20220214,20220511
814,0,0,0,0,0,0,0,20220214,20220511
815,0,0,0,0,0,0,0,20220214,20220511
816,1,1,1,1,1,1,1,20220214,20220511
817,0,0,0,0,0,0,1,20220214,20220511
818,0,0,0,0,0,1,0,20220214,20220511
819,1,1,1,1,1,0,0,20220214,20220511
820,0,0,0,0,0,0,1,20220214,20220511
821,1,1,1,1,1,0,0,20220214,20220511
822,0,0,0,0,0,0,0,20220214,20220511
823,1,0,0,0,0,0,0,20220214,20220511
824,0,1,1,1,1,0,0,20220214,20220511
825,1,1,1,1,1,0,1,20220214,20220511
826,0,0,0,0,0,0,0,20220214,20220511
827,0,0,0,0,0,0,0,20220214,20220511
828,1,1,1,1,1,1,1,20220214,20220511
829,0,0,0,0,0,0,0,20220214,20220511
830,0,0,0,0,0,0,0,20220214,20220511
831,0,0,0,0,0,0,0,20220214,20220511
832,0,0,0,0,0,0,0,20220214,20220511
833,0,0,0,0,0,0,0,20220214,20220511
834,1,1,1,1,1,1,1,20220214,20220511
835,1,1,1,1,1,0,1,20220214,20220511
836,0,0,0,0,0,0,0,20220214,20220511
837,0,0,0,0,0,0,0,20220214,20220511
838,0,0,0,0,0,0,1,20220214,20220511
839,1,1,1,1,1,0,0,20220214,20220511
840,0,0,0,0,1,0,0,20220214,20220511
841,1,1,1,1,0,0,0,20220214,20220511
842,1,1,1,1,1,0,0,20220214,20220511
843,1,1,1,1,1,1,1,20220214,20220511
844,1,1,1,1,1,1,1,20220214,20220511
845,0,0,0,0,0,1,1,20220214,20220511
846,0,0,0,0,0,1,1,20220214,20220511
847,0,0,0,0,0,0,0,20220214,20220511
848,1,1,1,1,1,1,1,20220214,20220511
849,0,0,0,0,0,0,0,20220214,20220511
850,1,0,0,1,0,0,1,20220214,20220511
851,0,1,1,1,1,1,0,20220214,20220511
852,0,0,0,0,1,1,0,20220214,20220511
853,1,1,1,1,0,0,1,20220214,20220511
854,0,0,0,0,0,0,0,20220214,20220511
855,1,1,1,1,1,1,1,20220214,20220511
856,0,0,0,0,0,0,0,20220214,20220511
857,1,1,1,1,1,1,1,20220214,20220511
858,0,0,0,0,0,0,0,20220214,20220511
859,1,1,1,1,1,1,1,20220214,20220511
860,0,0,0,0,0,0,0,20220214,20220511
861,0,0,0,1,1,1,0,20220214,20220511
862,0,0,0,0,0,0,0,20220214,20220511
863,0,0,0,0,0,0,0,20220214,20220511
864,0,0,0,0,0,0,0,20220214,20220511
865,1,1,1,1,1,1,1,20220214,20220511
866,0,0,0,0,0,0,0,20220214,20220511
867,1,1,1,1,1,1,1,20220214,20220511
868,0,0,0,0,0,0,0,20220214,20220511
869,0,0,0,0,1,1,0,20220214,20220511
870,0,0,0,0,0,1,1,20220214,20220511
871,1,1,1,1,1,0,0,20220214,20220511
872,0,0,0,0,0,0,0,20220214,20220511
873,1,1,1,1,1,0,0,20220214,20220511
874,0,0,0,0,0,0,0,20220214,20220511
875,1,1,1,1,0,0,0,20220214,20220511
876,0,0,0,0,1,0,0,20220214,20220511
877,0,0,0,0,0,0,0,20220214,20220511
878,0,0,0,0,0,0,0,20220214,20220511
879,0,0,0,0,0,0,0,20220214,20220511
880,0,0,0,0,0,0,0,20220214,20220511
881,1,1,1,1,1,0,0,20220214,20220511
882,1,1,1,1,1,0,0,20220214,20220511
883,1,1,1,1,1,0,0,20220214,20220511
884,0,0,0,0,0,0,0,20220214,20220511
885,0,0,0,0,0,0,0,20220214,20220511
886,0,0,0,0,0,0,0,20220214,20220511
887,1,1,1,1,1,0,0,20220214,20220511
888,0,0,0,0,0,0,0,20220214,20220511
889,1,1,1,1,1,1,1,20220214,20220511
890,0,0,0,0,1,1,0,20220214,20220511
891,0,0,0,0,0,1,1,20220214,20220511
892,0,0,0,0,0,1,1,20220214,20220511
893,1,1,1,1,1,0,0,20220214,20220511
894,0,0,0,0,1,1,0,20220214,20220511
895,0,0,0,0,0,0,0,20220214,20220511
896,1,1,1,1,1,0,0,20220214,20220511
897,1,1,1,1,1,1,1,20220214,20220511
898,0,0,0,0,1,1,0,20220214,20220511
899,0,0,0,0,0,0,0,20220214,20220511
900,1,1,1,1,0,0,0,20220214,20220511
901,1,1,1,1,0,0,0,20220214,20220511
902,0,0,0,0,1,0,0,20220214,20220511
903,1,1,1,1,0,0,0,20220214,20220511
904,1,1,1,1,0,0,0,20220214,20220511
905,1,1,1,1,1,1,1,20220214,20220511
906,0,0,0,0,1,1,0,20220214,20220511
907,0,0,0,0,0,1,1,20220214,20220511
908,1,1,1,1,1,1,1,20220214,20220511
909,1,1,1,1,1,1,1,20220214,20220511
910,1,1,1,1,1,1,1,20220214,20220511
911,1,1,1,1,1,1,1,20220214,20220511
912,1,1,1,1,0,0,1,20220214,20220511
913,0,0,0,0,0,0,0,20220214,20220511
914,0,0,0,0,0,0,0,20220214,20220511
915,0,0,0,0,0,0,0,20220214,20220511
916,0,0,0,0,0,0,0,20220214,20220511
917,0,0,0,0,0,1,0,20220214,20220511
918,0,0,0,0,0,0,1,20220214,20220511
919,0,0,0,0,0,0,0,20220214,20220511
920,0,0,0,0,0,0,0,20220214,20220511
921,0,0,0,0,0,0,0,20220214,20220511
922,1,1,1,1,1,1,1,20220214,20220511
923,0,0,0,0,1,1,0,20220214,20220511
924,1,1,1,1,1,1,1,20220214,20220511
925,1,1,1,1,1,1,1,20220214,20220511
926,1,1,1,1,0,0,1,20220214,20220511
927,1,1,1,1,0,0,1,20220214,20220511
928,0,0,0,0,0,0,0,20220214,20220511
929,0,0,0,0,0,1,1,20220214,20220511
930,0,0,0,0,0,0,1,20220214,20220511
931,0,0,0,0,0,0,0,20220214,20220511
932,1,1,1,1,1,1,1,20220214,20220511
933,1,1,1,1,1,1,1,20220214,20220511
934,0,0,0,0,1,1,0,20220214,20220511
935,0,0,0,0,1,1,0,20220214,20220511
936,0,0,0,0,1,1,0,20220214,20220511
937,1,1,1,1,1,1,1,20220214,20220511
938,1,1,1,1,1,1,1,20220214,20220511
939,1,1,1,1,0,0,1,20220214,20220511
940,1,1,1,1,1,1,1,20220214,20220511
941,1,1,1,1,1,1,0,20220214,20220511
942,0,0,0,0,1,0,0,20220214,20220511
943,0,0,0,0,0,0,0,20220214,20220511
944,0,0,0,0,0,0,1,20220214,20220511
945,0,0,0,0,0,0,0,20220214,20220511
946,0,0,0,0,0,1,0,20220214,20220511
947,0,0,0,0,0,0,0,20220214,20220511
948,1,1,1,1,1,1,1,20220214,20220511
949,1,1,1,1,1,1,1,20220214,20220511
950,1,1,1,1,1,1,1,20220214,20220511
951,1,1,1,1,0,0,1,20220214,20220511
952,1,1,1,1,1,1,1,20220214,20220511
953,0,0,0,0,0,0,0,20220214,20220511
954,1,1,1,1,1,1,0,20220214,20220511
955,0,0,0,0,1,1,0,20220214,20220511
956,1,1,1,1,1,1,1,20220214,20220511
957,0,0,0,0,1,1,0,20220214,20220511
958,0,0,0,0,1,1,0,20220214,20220511
959,0,0,0,0,1,1,0,20220214,20220511
960,0,0,0,0,1,1,0,20220214,20220511
961,0,0,0,0,1,1,0,20220214,20220511
962,0,0,0,0,0,1,1,20220214,20220511
963,0,0,0,0,0,1,1,20220214,20220511
964,0,0,0,0,0,1,1,20220214,20220511
965,1,1,1,1,1,1,1,20220214,20220511
966,1,1,1,1,1,1,1,20220214,20220511
967,1,1,1,1,1,1,1,20220214,20220511
968,1,1,1,1,1,1,1,20220214,20220511
969,1,1,1,1,0,0,1,20220214,20220511
970,1,1,1,1,0,0,1,20220214,20220511
971,0,0,0,0,0,0,0,20220214,20220511
972,0,0,0,0,0,0,0,20220214,20220511
973,0,0,0,0,0,0,0,20220214,20220511
974,0,0,0,0,0,0,0,20220214,20220511
975,0,0,0,0,1,0,0,20220214,20220511
976,0,0,0,0,1,0,0,20220214,20220511
977,0,0,0,0,0,0,0,20220214,20220511
978,0,0,0,0,0,0,0,20220214,20220511
979,0,0,0,0,0,1,0,20220214,20220511
980,0,0,0,0,1,0,0,20220214,20220511
981,0,0,0,0,0,0,0,20220214,20220511
982,0,0,0,0,0,0,0,20220214,20220511
983,1,1,1,1,1,1,1,20220214,20220511
984,0,0,0,0,1,1,0,20220214,20220511
985,0,0,0,0,1,1,0,20220214,20220511
986,0,0,0,0,1,1,0,20220214,20220511
987,0,0,0,0,1,1,0,20220214,20220511
988,0,0,0,0,0,1,1,20220214,20220511
989,0,0,0,0,0,1,1,20220214,20220511
990,0,0,0,0,0,1,1,20220214,20220511
991,0,0,0,0,1,1,1,20220214,20220511
992,1,1,1,1,1,1,1,20220214,20220511
993,1,1,1,1,1,1,1,20220214,20220511
994,1,1,1,1,1,1,1,20220214,20220511
995,1,1,1,1,0,0,1,20220214,20220511
996,1,1,1,1,0,0,0,20220214,20220511
997,0,0,0,0,1,1,0,20220214,20220511
998,0,0,0,0,0,1,1,20220214,20220511
999,0,0,0,0,0,1,0,20220214,20220511
1000,0,0,0,0,1,1,0,20220214,20220511
1001,0,0,0,0,1,0,0,20220214,20220511
1002,0,0,0,0,0,1,0,20220214,20220511
1003,0,0,0,0,0,0,0,20220214,20220511
1004,0,0,0,0,0,0,0,20220214,20220511
1005,1,1,1,1,1,1,1,20220214,20220511
1006,1,1,1,1,1,0,0,20220214,20220511
1007,0,0,0,0,0,0,0,20220214,20220511
1008,0,0,0,0,0,0,1,20220214,20220511
1009,1,1,1,1,1,1,0,20220214,20220511
1010,1,1,1,1,0,1,1,20220214,20220511
1011,0,0,0,0,0,0,0,20220214,20220511
1012,0,0,0,0,0,0,0,20220214,20220511
1013,0,0,0,0,0,0,0,20220214,20220511
1014,0,0,0,0,0,0,0,20220214,20220511
1015,0,0,0,0,0,0,0,20220214,20220511
1016,0,0,0,0,0,0,0,20220214,20220511
1017,1,1,1,1,1,0,0,20220214,20220511
1018,1,1,0,1,0,0,0,20220214,20220511
1019,0,0,0,0,0,0,0,20220214,20220511
1020,0,0,0,0,0,0,0,20220214,20220511
1021,0,0,0,0,0,0,0,20220214,20220511
1022,1,1,1,1,0,0,1,20220214,20220511
1023,0,0,0,0,0,0,0,20220214,20220511
1024,0,0,0,0,0,0,0,20220214,20220511
1025,0,0,0,0,0,0,0,20220214,20220511
1026,0,0,0,0,0,0,0,20220214,20220511
1027,0,0,0,0,0,0,0,20220214,20220511
1028,0,0,0,0,0,0,0,20220214,20220511
1029,1,1,1,1,0,0,0,20220214,20220511
1030,0,0,0,0,0,0,0,20220214,20220511
1031,0,0,0,0,0,0,0,20220214,20220511
1032,0,0,0,0,0,0,0,20220214,20220511
1033,0,0,0,0,0,1,1,20220214,20220511
1034,0,0,0,0,0,0,0,20220214,20220511
1035,1,1,1,1,0,1,1,20220214,20220511
1036,0,0,0,0,0,0,0,20220214,20220511
1037,0,0,0,0,0,0,0,20220214,20220511
1038,0,0,0,0,0,1,1,20220214,20220511
1039,0,0,0,0,0,1,1,20220214,20220511
1040,1,1,1,1,1,0,0,20220214,20220511
1041,0,0,0,0,0,0,0,20220214,20220511
1042,1,1,1,1,1,0,0,20220214,20220511
1043,0,0,0,0,0,1,0,20220214,20220511
1044,0,0,0,0,0,0,0,20220214,20220511
1045,1,1,1,1,1,0,0,20220214,20220511
1046,1,1,1,1,0,0,0,20220214,20220511
1047,1,1,1,1,1,1,1,20220214,20220511
1048,0,0,0,0,0,1,1,20220214,20220511
1049,1,1,1,1,1,0,0,20220214,20220511
1050,0,1,0,1,1,0,0,20220214,20220511
1051,1,1,1,1,1,1,1,20220214,20220511
1052,0,0,0,0,0,0,0,20220214,20220511
1053,1,1,1,1,1,0,0,20220214,20220511
1054,1,1,1,1,1,1,1,20220214,20220511
1055,0,0,0,0,0,1,0,20220214,20220511
1056,1,1,1,1,1,0,0,20220214,20220511
1057,0,0,0,0,0,0,0,20220214,20220511
1058,1,1,1,1,1,1,0,20220214,20220511
1059,1,1,1,1,1,0,0,20220214,20220511
1060,1,1,1,1,0,0,0,20220214,20220511
1061,0,0,0,0,0,0,0,20220214,20220511
1062,1,1,1,1,1,0,0,20220214,20220511
1063,0,0,0,0,0,0,0,20220214,20220511
1064,0,0,0,0,0,0,0,20220214,20220511
1065,1,1,1,1,1,0,0,20220214,20220511
1066,0,0,0,0,0,1,1,20220214,20220511
1067,0,0,0,0,0,0,0,20220214,20220511
1068,0,0,0,0,0,1,0,20220214,20220511
1069,0,0,0,0,0,1,1,20220214,20220511
1070,0,0,0,0,0,1,1,20220214,20220511
1071,1,1,1,1,1,1,1,20220214,20220511
1072,0,0,0,0,0,0,0,20220214,20220511
1073,0,0,0,0,0,0,0,20220214,20220511
1074,0,0,0,0,0,0,0,20220214,20220511
1075,1,1,1,1,1,0,0,20220214,20220511
1076,1,1,1,1,1,1,1,20220214,20220511
1077,1,1,1,1,1,1,1,20220214,20220511
1078,0,0,0,0,0,0,0,20220214,20220511
1079,1,1,1,1,0,0,0,20220214,20220511
1080,1,1,1,1,0,0,0,20220214,20220511
1081,0,0,0,0,1,0,0,20220214,20220511
1082,0,0,0,0,0,0,0,20220214,20220511
1083,0,0,0,1,1,0,0,20220214,20220511
1084,0,1,1,1,1,1,1,20220214,20220511
1085,0,0,0,0,0,0,0,20220214,20220511
1086,0,0,0,0,0,0,0,20220214,20220511
1087,0,0,0,0,1,0,0,20220214,20220511
1088,0,0,0,0,0,0,0,20220214,20220511
1089,0,0,0,0,0,0,0,20220214,20220511
1090,0,0,0,0,0,0,0,20220214,20220511
1091,1,1,1,1,0,0,0,20220214,20220511
1092,0,0,0,0,0,1,0,20220214,20220511
1093,1,1,1,1,0,0,0,20220214,20220511
1094,1,1,1,1,0,0,0,20220214,20220511
1095,0,0,0,0,0,0,0,20220214,20220511
1096,0,0,0,0,0,1,0,20220214,20220511
1097,0,1,0,1,0,0,0,20220214,20220511
1098,0,0,0,0,0,0,0,20220214,20220511
1099,0,0,0,0,0,0,0,20220214,20220511
1100,0,0,0,0,0,0,1,20220214,20220511
1101,0,0,0,0,0,0,0,20220214,20220511
1102,0,0,0,0,0,0,0,20220214,20220511
1103,1,1,1,1,1,1,1,20220214,20220511
1104,0,0,0,0,0,0,0,20220214,20220511
1105,1,1,1,1,1,0,0,20220214,20220511
1106,0,0,0,0,0,0,0,20220214,20220511
1107,0,0,0,0,0,1,0,20220214,20220511
1108,1,1,1,1,1,0,0,20220214,20220511
1109,0,0,0,0,0,1,0,20220214,20220511
1110,1,1,1,1,1,1,1,20220214,20220511
1111,1,1,1,1,1,1,1,20220214,20220511
1112,1,1,1,1,1,1,1,20220214,20220511
1113,1,1,1,1,1,1,1,20220214,20220511
1114,0,0,0,0,0,0,0,20220214,20220511
1115,1,1,1,1,0,1,1,20220214,20220511
1116,1,1,1,1,1,1,1,20220214,20220511
1117,0,0,0,0,0,0,0,20220214,20220511
1118,1,1,1,1,1,1,1,20220214,20220511
1119,1,1,1,1,0,0,1,20220214,20220511
1120,0,0,0,0,0,0,0,20220214,20220511
1121,0,0,0,0,0,0,0,20220214,20220511
1122,1,1,1,1,1,1,1,20220214,20220511
1123,1,1,1,1,1,1,1,20220214,20220511
1124,0,0,0,0,0,1,1,20220214,20220511
1125,0,0,0,0,0,0,0,20220214,20220511
1126,1,1,1,1,1,0,0,20220214,20220511
1127,0,0,0,0,0,1,1,20220214,20220511
1128,0,0,0,0,0,1,0,20220214,20220511
1129,0,0,0,0,0,1,1,20220214,20220511
1130,1,1,1,1,1,0,0,20220214,20220511
1131,0,0,0,0,0,1,1,20220214,20220511
1132,0,0,0,0,1,0,0,20220214,20220511
1133,0,0,0,0,0,1,1,20220214,20220511
1134,0,0,0,0,0,0,0,20220214,20220511
1135,0,0,0,1,1,0,0,20220214,20220511
1136,0,0,0,0,0,0,0,20220214,20220511
1137,0,0,0,0,0,0,0,20220214,20220511
1138,1,1,1,1,1,0,0,20220214,20220511
1139,0,0,0,0,0,1,0,20220214,20220511
1140,0,0,0,0,0,1,1,20220214,20220511
1141,0,0,0,0,0,0,0,20220214,20220511
1142,1,1,1,1,0,0,0,20220214,20220511
1143,0,0,0,0,0,0,0,20220214,20220511
1144,0,0,0,0,0,0,0,20220214,20220511
1145,1,0,0,0,0,0,0,20220214,20220511
1146,0,0,0,0,0,0,0,20220214,20220511
1147,0,0,0,0,0,0,0,20220214,20220511
1148,0,0,0,0,0,0,0,20220214,20220511
1149,0,0,0,0,0,0,0,20220214,20220511
1150,1,1,1,1,1,1,1,20220214,20220511
1151,1,1,1,1,1,1,1,20220214,20220511
1152,1,1,1,1,1,1,1,20220214,20220511
1153,0,0,0,0,0,0,0,20220214,20220511
1154,0,0,0,0,0,1,1,20220214,20220511
